geneA,geneB
YDR237W,YJL096W
YCL024W,YCL061C
YCL024W,YDR507C
YLR061W,YOL040C
YKL085W,YBR039W
YNL111C,YML126C
YJL096W,YDR237W
YGR135W,YJL001W
YDR507C,YCL024W
YNR032CA,YDR139C
YLL041C,YKL016C
YLL045C,YDR064W
YNL215W,YOR194C
YNL220W,YOR184W
YML092C,YOR117W
YPR010C,YMR049C
YNL132W,YPL012W
YOL081W,YDR457W
YKL003C,YMR225C
YHL015W,YGL147C
YOR117W,YML092C
YOR117W,YER021W
YPR020W,YDL004W
YDR146C,YHR023W
YOR234C,YOL127W
YPR019W,YEL032W
YIR032C,YIR031C
YGR103W,YCL059C
YOL040C,YGL189C
YBR191W,YGL147C
YKL070W,YKL071W
YCR012W,YMR205C
YNL308C,YGR280C
YLR340W,YBR031W
YLR340W,YDL130W
YKL152C,YLR044C
YKL071W,YKL070W
YJL136C,YBL092W
YEL061C,YPR141C
YDL147W,YDR394W
YHR023W,YDR146C
YGR280C,YNL308C
YOL127W,YOR234C
YMR205C,YCR012W
YMR062C,YDR127W
YNL302C,YDL075W
YDR050C,YLR044C
YGL031C,YPL249CA
YGL031C,YGL147C
YFR033C,YOR065W
YBR170C,YGL141W
YDL075W,YNL302C
YPR141C,YEL061C
YPL249CA,YGL031C
YDR394W,YDL147W
YDR394W,YOR157C
YBL092W,YJL136C
YPL141C,YLR131C
YDR382W,YNL069C
YBR031W,YLR340W
YDL007W,YGR048W
YDR212W,YJL014W
YDL004W,YPR020W
YCL059C,YGR103W
YGL141W,YBR170C
YGR048W,YDL007W
YDR494W,YOR158W
YGL123W,YGR214W
YGL147C,YBR191W
YGL147C,YGL031C
YDR139C,YDR079CA
YKR006C,YGL068W
YCL061C,YIL026C
YOR065W,YFR033C
YJL051W,YLR131C
YGR253C,YOR157C
YNL069C,YDR382W
YCL030C,YGL234W
YOR157C,YGR253C
YOR157C,YDR394W
YGL234W,YCL030C
YEL032W,YPR019W
YGL068W,YKR006C
YIL026C,YCL061C
YOR158W,YDR494W
YDR079CA,YDR139C
YGL189C,YOL040C
YDL130W,YLR340W
YLR044C,YKL152C
YLR044C,YDR050C
YGR214W,YGL123W
YLR061W,YER056CA
YDR125C,YDR124W
YIR031C,YIR032C
YLR131C,YJL051W
YLR131C,YPL141C
YER056CA,YLR061W
YJL014W,YDR212W
YDR124W,YDR125C
YDR127W,YMR062C
YNL178W,YLR441C
YKL172W,YPL043W
YMR300C,YMR189W
YGR142W,YDR258C
YPL154C,YOR185C
YOL040C,YJL136C
YPR124W,YOL152W
YDL126C,YKL145W
YJL136C,YOL040C
YIL070C,YOR187W
YHR087W,YDL022W
YKR081C,YKL143W
YMR229C,YJL050W
YDR298C,YEL024W
YNL102W,YFL008W
YMR189W,YMR300C
YDL131W,YNR050C
YHR200W,YFR050C
YDR258C,YGR142W
YBL042C,YKL216W
YKL216W,YBL042C
YLR129W,YLL034C
YOL152W,YPR124W
YFR050C,YKL145W
YFR050C,YHR200W
YGR027C,YLR061W
YBR101C,YOL032W
YNR050C,YDL131W
YMR049C,YPR144C
YHR216W,YLR432W
YFL008W,YNL102W
YOL032W,YBR101C
YER145C,YDR270W
YNL113W,YNL110C
YJL050W,YMR229C
YDR270W,YER145C
YNL071W,YER178W
YEL024W,YDR298C
YBL047C,YIR006C
YKL143W,YKR081C
YDR253C,YDL059C
YOR025W,YLR131C
YNL110C,YNL113W
YLR061W,YGR034W
YLR061W,YGR027C
YPL043W,YKL172W
YOR185C,YPL154C
YKL145W,YDL126C
YKL145W,YFR050C
YPR144C,YMR049C
YOR187W,YIL070C
YIR006C,YBL047C
YGR034W,YLR061W
YLR432W,YHR216W
YPR033C,YCR053W
YLL034C,YLR129W
YDL059C,YDR253C
YLR131C,YOR025W
YER178W,YNL071W
YLR441C,YNL178W
YCR053W,YPR033C
YDL022W,YHR087W
YKL188C,YKR009C
YIR033W,YMR246W
YMR300C,YGR208W
YDR496C,YBR142W
YKR009C,YKL188C
YBR191W,YOL121C
YBR189W,YGL103W
YJL111W,YJL014W
YNL102W,YBR088C
YNL302C,YGL103W
YCR031C,YGL076C
YMR246W,YIR033W
YDL081C,YGR027C
YGR208W,YMR300C
YLR448W,YIL133C
YIL133C,YLR448W
YLL051C,YLR034C
YFR050C,YOR157C
YMR316W,YLR414C
YGL103W,YNL302C
YGL103W,YBR189W
YLR414C,YMR316W
YGR027C,YDL081C
YKR016W,YML120C
YPL274W,YGR055W
YLR034C,YLL051C
YML120C,YKR016W
YOR157C,YFR050C
YER086W,YGL026C
YLR103C,YOR074C
YGL026C,YER086W
YFR004W,YFR052W
YLR079W,YKL164C
YGL076C,YCR031C
YBR142W,YDR496C
YOL121C,YBR191W
YFR052W,YFR004W
YBR088C,YNL102W
YKL164C,YLR079W
YOR074C,YLR103C
YJL014W,YJL111W
YGR055W,YPL274W
YJL034W,YLL024C
YDR377W,YHR001WA
YPR108W,YGL011C
YPL262W,YFL018C
YPL267W,YDL003W
YPL079W,YOR096W
YDR116C,YDR237W
YNL036W,YPL135W
YAL005C,YDR214W
YOR195W,YIL144W
YFL018C,YPL262W
YCR031C,YLR185W
YPL249CA,YFR032CA
YPL249CA,YKL006W
YFR032CA,YPL249CA
YEL001C,YEL002C
YJL177W,YER056CA
YDL007W,YER021W
YDL003W,YPL267W
YKL006W,YGL147C
YKL006W,YPL249CA
YEL002C,YEL001C
YER021W,YDL007W
YOR096W,YGR034W
YOR096W,YPL079W
YIL144W,YOR195W
YLL024C,YJL034W
YHR001WA,YDR377W
YGL147C,YKL006W
YHR052W,YNL110C
YGL011C,YPR108W
YDR214W,YAL005C
YEL050C,YOR187W
YNL233W,YPR018W
YGL026C,YDR127W
YJL103C,YLL041C
YNL110C,YHR052W
YDR237W,YDR116C
YOR187W,YEL050C
YGR135W,YOR117W
YLR133W,YNL169C
YPR018W,YNL233W
YLL041C,YJL103C
YGR034W,YOR096W
YNL169C,YLR133W
YPL135W,YNL036W
YER056CA,YJL177W
YOR117W,YGR135W
YDR127W,YGL026C
YLR185W,YCR031C
YNL178W,YJR123W
YDR168W,YDL147W
YDL020C,YGR142W
YIR017C,YPR167C
YOR234C,YER056CA
YMR142C,YHL015W
YGR041W,YLR286C
YPL118W,YBR122C
YGR142W,YDL020C
YGR103W,YBR142W
YBR189W,YIL133C
YER090W,YHR019C
YOL017W,YMR076C
YPL242C,YJL051W
YDL147W,YDR168W
YAR007C,YIL026C
YHR208W,YLR355C
YMR076C,YOL017W
YDR298C,YLR038C
YBR122C,YPL118W
YPR167C,YIR017C
YDR447C,YGR034W
YDR447C,YLR325C
YJR113C,YJL063C
YLR075W,YDR064W
YLR075W,YLR029C
YNL280C,YLR056W
YDR234W,YIR034C
YLR448W,YLR185W
YJL177W,YOR096W
YOR108W,YMR108W
YCR046C,YJL063C
YDL007W,YHR027C
YIL133C,YBR189W
YNL155W,YHL030W
YMR287C,YLR067C
YMR108W,YOR108W
YER060W,YER060WA
YER060WA,YER060W
YGL103W,YPL143W
YLR388W,YLR406C
YPL158C,YNL327W
YNL327W,YPL158C
YIR034C,YDR234W
YOR096W,YJL177W
YLR406C,YLR388W
YDR322W,YDR237W
YHR008C,YJR104C
YCR072C,YCL036W
YHL030W,YNL155W
YDR064W,YLR075W
YOR173W,YPR184W
YHR027C,YDL007W
YJL051W,YPL242C
YLR355C,YHR208W
YNL062C,YPR144C
YNL069C,YPL143W
YGL011C,YFR004W
YLR038C,YDR298C
YLR029C,YLR075W
YHR019C,YER090W
YLR325C,YDR447C
YCL036W,YCR072C
YLR056W,YNL280C
YIL026C,YAR007C
YGL187C,YLL041C
YJR104C,YHR008C
YLR067C,YMR287C
YBL076C,YIL078W
YLR286C,YGR041W
YIL078W,YBL076C
YFR004W,YGL011C
YJR123W,YNL178W
YDR237W,YDR322W
YDL145C,YGL137W
YLR333C,YLR185W
YJL063C,YCR046C
YJL063C,YJR113C
YBR142W,YGR103W
YPR144C,YNL062C
YLL041C,YGL187C
YGR034W,YDR447C
YGR184C,YDR335W
YFR052W,YOR117W
YDR335W,YGR184C
YDR500C,YER056CA
YGL137W,YDL145C
YER056CA,YDR500C
YER056CA,YOR234C
YPR184W,YOR173W
YHL015W,YMR142C
YOR117W,YFR052W
YPL143W,YGL103W
YPL143W,YNL069C
YLR185W,YLR448W
YLR185W,YLR333C
YBR251W,YDR322W
YBR263W,YHR064C
YDR322CA,YDL004W
YDR322CA,YBR039W
YIR038C,YDR032C
YLR395C,YDR377W
YJL034W,YMR186W
YJL190C,YBL092W
YJL163C,YHR171W
YDR377W,YLR395C
YBR189W,YHL033C
YDL126C,YOR117W
YDL126C,YDL007W
YDL060W,YDR101C
YKR081C,YKL009W
YMR076C,YKL045W
YDR298C,YDR148C
YDR298C,YDR529C
YHR039C,YHR007C
YNL302C,YGR034W
YDR447C,YLR167W
YKR099W,YLR223C
YJL102W,YJL103C
YPR119W,YGR108W
YGL030W,YDL081C
YHR064C,YBR263W
YDL081C,YGL030W
YBR054W,YNL160W
YBL092W,YLR167W
YBL092W,YJL190C
YGR183C,YPR010CA
YDL007W,YFR052W
YDL007W,YDL126C
YHR171W,YJL163C
YFR050C,YGR253C
YPR010CA,YGR183C
YGR108W,YPR119W
YDL004W,YDR322CA
YBR039W,YDR322CA
YGR145W,YPR112C
YHR007C,YHR039C
YDR322W,YBR251W
YMR145C,YBL030C
YLR167W,YDR447C
YLR167W,YBL092W
YHL033C,YBR189W
YDR148C,YDR298C
YKL180W,YJR123W
YKL045W,YMR076C
YGR253C,YFR050C
YLR223C,YKR099W
YKR057W,YDR500C
YPR112C,YGR145W
YMR186W,YJL034W
YML073C,YGR214W
YGR271W,YKL203C
YJL103C,YJL102W
YGR214W,YML073C
YJR123W,YKL180W
YDR101C,YDL060W
YBL030C,YMR145C
YGR034W,YNL302C
YDR032C,YIR038C
YFR052W,YDL007W
YBR079C,YAL035W
YDR500C,YKR057W
YNL160W,YBR054W
YDR529C,YDR298C
YKL203C,YGR271W
YAL035W,YBR079C
YKL009W,YKR081C
YOR117W,YDL126C
YNL178W,YHL015W
YGR128C,YIL091C
YPR020W,YDR529C
YHR136C,YPL019C
YGL191W,YOR065W
YNL067W,YPL198W
YBR191W,YGR085C
YPL079W,YJL177W
YPL019C,YHR136C
YHR018C,YDL198C
YOL127W,YDL081C
YOL127W,YKL006W
YGL031C,YGL189C
YDL075W,YGL103W
YGR200C,YLR409C
YDL081C,YOL127W
YNL082W,YCL061C
YJL177W,YPL079W
YER002W,YDL153C
YDL003W,YDR507C
YKL006W,YOL127W
YGL103W,YGR085C
YGL103W,YGL123W
YGL103W,YDL075W
YOR096W,YGL123W
YGL123W,YGL103W
YGL123W,YOR096W
YLR409C,YGR200C
YCL061C,YNL082W
YER012W,YBR173C
YDL198C,YHR018C
YKL180W,YHL015W
YOR065W,YGL191W
YDL153C,YER002W
YJL051W,YOR025W
YDR465C,YGR245C
YFL008W,YPR018W
YIL091C,YGR128C
YGR245C,YDR465C
YBR173C,YER012W
YGL189C,YGL031C
YGR213C,YGR212W
YGL048C,YOR117W
YOR025W,YJL051W
YGR212W,YGR213C
YPL198W,YNL067W
YDR507C,YDL003W
YPR018W,YFL008W
YGR085C,YGL103W
YGR085C,YBR191W
YDR529C,YPR020W
YHL015W,YKL180W
YHL015W,YNL178W
YOR117W,YGL048C
YIL149C,YBR081C
YNL007C,YAL005C
YGR142W,YGR211W
YBR189W,YPL143W
YAL005C,YNL007C
YBL041W,YFR052W
YBL041W,YER094C
YGL029W,YNL110C
YPR143W,YMR014W
YOR167C,YGL189C
YER094C,YBL041W
YGR211W,YGR142W
YNL082W,YCL024W
YCR057C,YDR398W
YBR081C,YIL149C
YMR128W,YLL008W
YLL008W,YMR128W
YJL141C,YDR074W
YNL069C,YHL015W
YGL187C,YBL030C
YDL065C,YDR068W
YGL189C,YOR167C
YNL075W,YKL009W
YDR074W,YJL141C
YOL010W,YLL011W
YNL110C,YGL029W
YDR068W,YDL065C
YMR014W,YPR143W
YCL024W,YNL082W
YDR398W,YCR057C
YBL030C,YGL187C
YLL011W,YOL010W
YFR052W,YBL041W
YKL009W,YNL075W
YHL015W,YNL069C
YPL143W,YBR189W
YDL202W,YGR220C
YNL178W,YOR096W
YNL178W,YLL045C
YHR190W,YJL167W
YGR116W,YDR170C
YPR020W,YGR183C
YIL140W,YDR507C
YDL213C,YPR143W
YDR170C,YGR116W
YGL171W,YJL033W
YJL033W,YGL171W
YJL190C,YNL069C
YOR128C,YER061C
YJL109C,YDL112W
YOL040C,YPL143W
YBR191W,YGR034W
YER090W,YGL202W
YKR091W,YKL161C
YDR060W,YNL132W
YDL147W,YML007W
YCR020C,YPL214C
YPL214C,YCR020C
YDL112W,YJL109C
YML063W,YIL052C
YDR457W,YER155C
YPR143W,YDL213C
YER155C,YDR457W
YLR047C,YCR068W
YPL249CA,YDL130W
YNL280C,YHR007C
YER094C,YFR004W
YLR448W,YOR096W
YGR183C,YPR020W
YMR128W,YPR112C
YPR191W,YIL125W
YKL161C,YKR091W
YIL125W,YPR191W
YHR007C,YNL280C
YGR061C,YGR204W
YOR096W,YLR448W
YOR096W,YNL178W
YER061C,YOR128C
YJL167W,YHR190W
YCR072C,YOL010W
YHL033C,YGR085C
YER012W,YGR253C
YDR148C,YKL148C
YCR068W,YLR047C
YGR253C,YER012W
YNL069C,YJL190C
YCL030C,YJR109C
YGR220C,YDL202W
YKL148C,YDR148C
YML007W,YDL147W
YER086W,YCR053W
YPR112C,YMR128W
YPR112C,YPL043W
YGL202W,YER090W
YGR204W,YGR061C
YIL052C,YML063W
YIL052C,YML073C
YDR427W,YML092C
YML073C,YHR010W
YML073C,YMR230W
YML073C,YIL052C
YDL130W,YPL249CA
YOL010W,YCR072C
YMR230W,YML073C
YHR010W,YML073C
YFR004W,YER094C
YJR109C,YCL030C
YCR004C,YDR032C
YPL043W,YPR112C
YDR507C,YIL140W
YGR034W,YBR191W
YLL045C,YNL178W
YDR032C,YCR004C
YGR085C,YHL033C
YML092C,YDR427W
YNL132W,YDR060W
YCR053W,YER086W
YPL143W,YOL040C
YIL149C,YOL145C
YBR251W,YDR175C
YGR142W,YOL032W
YLR087C,YJR066W
YDR060W,YDL031W
YCL009C,YDR158W
YOL017W,YLR103C
YPL079W,YGR214W
YHR023W,YGL021W
YOL127W,YDR447C
YGL021W,YHR023W
YDR447C,YOL127W
YBR162C,YBR078W
YAR018C,YLR190W
YOR167C,YGR027C
YNL002C,YOR145C
YNL002C,YNL110C
YLR190W,YAR018C
YDR158W,YCL009C
YIL133C,YJR123W
YDR175C,YBR251W
YBR275C,YNL262W
YLR388W,YLR325C
YGR027C,YOR167C
YOR145C,YNL002C
YOL032W,YGR142W
YLR325C,YLR388W
YNL262W,YBR275C
YLR103C,YOL017W
YNL110C,YNL002C
YGR214W,YPL079W
YJR123W,YIL133C
YJR066W,YLR087C
YOL145C,YIL149C
YBR078W,YBR162C
YDL031W,YDR060W
YDL020C,YNL077W
YDR322CA,YPR191W
YDR322CA,YHR051W
YPL126W,YJL109C
YDR324C,YLR409C
YLR395C,YMR256C
YOL058W,YMR062C
YJL109C,YPL126W
YNL308C,YMR014W
YNL315C,YIL070C
YDL126C,YIL075C
YMR024W,YLR069C
YIL070C,YNL315C
YHR025W,YGL026C
YMR062C,YOL058W
YNL302C,YDR447C
YDR447C,YNL302C
YGL031C,YGL030W
YNL281W,YOR027W
YOR027W,YNL281W
YCR031C,YGR027C
YGL030W,YGL031C
YOR007C,YPL106C
YNL273W,YDR097C
YER094C,YPR103W
YPL106C,YOR007C
YLR136C,YER145C
YDL164C,YLR103C
YPR191W,YDR322CA
YDL004W,YEL024W
YGR027C,YCR031C
YLR409C,YDR324C
YMR120C,YOR184W
YPL131W,YNL069C
YGR124W,YGL026C
YMR256C,YLR395C
YPR103W,YER094C
YNL069C,YPL131W
YER145C,YLR136C
YHR019C,YGL026C
YIL026C,YDR097C
YHR051W,YDR322CA
YEL024W,YDL004W
YNL077W,YDL020C
YLR069C,YMR024W
YLR103C,YDL164C
YGL026C,YHR019C
YGL026C,YGR124W
YGL026C,YHR025W
YOR184W,YMR120C
YIL075C,YDL126C
YGR214W,YPL143W
YFR004W,YKL145W
YMR014W,YNL308C
YDR097C,YIL026C
YDR097C,YNL273W
YKL145W,YFR004W
YNR056C,YNR057C
YNR057C,YNR056C
YPL143W,YGR214W
YDL202W,YNL252C
YNL178W,YLR340W
YHL035C,YDR270W
YDL181W,YLR395C
YML081CA,YDL067C
YLL026W,YBR169C
YLR395C,YDL181W
YMR116C,YGR214W
YBR191W,YHL015W
YBR191W,YGL123W
YOL038W,YFR050C
YLR340W,YNL178W
YMR024W,YHL004W
YNL082W,YIL026C
YBR169C,YLL026W
YLR448W,YLR344W
YGR183C,YPR191W
YBR281C,YNL191W
YFR050C,YOL038W
YGL103W,YGR034W
YPR191W,YGR183C
YBR039W,YLR038C
YGL123W,YBR191W
YOR065W,YBL030C
YHR020W,YBL076C
YLR344W,YLR448W
YDL067C,YML081CA
YNL252C,YDL202W
YKL108W,YPL153C
YLR038C,YBR039W
YDR270W,YHL035C
YIL026C,YNL082W
YFL007W,YGR184C
YLR103C,YBR088C
YBL076C,YDR127W
YBL076C,YHR020W
YGR214W,YMR116C
YBL030C,YOR065W
YGR034W,YGL103W
YLR432W,YDL229W
YGR090W,YMR308C
YHL004W,YMR024W
YGR184C,YFL007W
YPL153C,YKL108W
YBR088C,YLR103C
YNL191W,YBR281C
YDL229W,YLR432W
YHL015W,YBR191W
YMR308C,YGR090W
YDR127W,YBL076C
YBR251W,YNL252C
YBR251W,YPL173W
YPL126W,YPL093W
YIR033W,YOL002C
YJL190C,YLR406C
YLR425W,YLR371W
YGL173C,YGR184C
YBR189W,YDL075W
YPL078C,YLR038C
YMR194W,YGR148C
YMR194W,YLR185W
YLR342W,YMR307W
YLR383W,YNL082W
YPL079W,YJL136C
YJL136C,YPL079W
YLR382C,YLR069C
YBL039C,YPR010C
YGL037C,YML100W
YDR046C,YOL020W
YOL002C,YIR033W
YML043C,YHR066W
YGL184C,YHL036W
YDL075W,YBR189W
YCR031C,YDR500C
YPL249CA,YPL143W
YMR001C,YPL141C
YNL082W,YLR383W
YBL092W,YHL015W
YLR448W,YJL177W
YLR448W,YNL069C
YLR190W,YPL141C
YJL177W,YLR448W
YPL141C,YLR190W
YPL141C,YMR001C
YML100W,YGL037C
YKL006W,YIL052C
YGR148C,YMR194W
YMR307W,YLR342W
YPL173W,YBR251W
YOR063W,YGL123W
YLR406C,YJL190C
YGL123W,YOR063W
YMR089C,YBL022C
YLR355C,YER073W
YHR085W,YIL104C
YNL252C,YBR251W
YPL093W,YPL126W
YNL069C,YLR448W
YLR038C,YPL078C
YIL052C,YKL006W
YER073W,YLR355C
YOL020W,YDR046C
YHR066W,YML043C
YLR069C,YLR382C
YLR371W,YLR425W
YBL022C,YMR089C
YIL104C,YHR085W
YGR184C,YGL173C
YDR500C,YCR031C
YPR010C,YBL039C
YHL015W,YBL092W
YPL143W,YPL249CA
YLR185W,YMR194W
YHL036W,YGL184C
YJR031C,YGR098C
YKL172W,YPR143W
YJL033W,YNL061W
YMR142C,YLR441C
YGR165W,YDR175C
YLR087C,YLR422W
YBR191W,YGR027C
YPL267W,YBR088C
YLR216C,YAL005C
YLR216C,YBR101C
YJL136C,YHR010W
YNL259C,YDR079CA
YAL005C,YLR216C
YGR240C,YDR050C
YOL126C,YKL216W
YER142C,YNL155W
YDR050C,YGR240C
YML043C,YPR137W
YIL046W,YIL047C
YJR121W,YHR051W
YBL041W,YKL145W
YDR424C,YDR320CA
YPR137W,YML043C
YPR143W,YKL172W
YHR039CA,YEL051W
YPL249CA,YGR027C
YIL047C,YIL046W
YFR032CA,YLR061W
YDR394W,YGR253C
YCR047C,YHR040W
YMR314W,YFR052W
YDR337W,YMR193W
YKL216W,YOL126C
YNL155W,YER142C
YDR175C,YGR165W
YGL103W,YHR010W
YGR027C,YPL249CA
YGR027C,YBR191W
YBR101C,YLR216C
YGR098C,YJR031C
YCL059C,YDL051W
YDR320CA,YDR424C
YLR422W,YLR087C
YOL124C,YDR398W
YGR253C,YDR394W
YNL061W,YJL033W
YMR193W,YDR337W
YDR079CA,YNL259C
YHR051W,YJR121W
YHR010W,YJL136C
YHR010W,YGL103W
YEL051W,YHR039CA
YLR061W,YFR032CA
YDR398W,YOL124C
YHR040W,YCR047C
YKL145W,YBL041W
YDL051W,YCL059C
YFR052W,YMR314W
YBR088C,YPL267W
YLR441C,YMR142C
YNL178W,YHL033C
YGR128C,YDR165W
YGR128C,YLR276C
YGL117W,YMR062C
YGL120C,YDR398W
YPR173C,YFR037C
YHR147C,YJL096W
YJL033W,YGR103W
YMR142C,YDR447C
YPL118W,YBR146W
YGR103W,YOL077C
YGR103W,YJL033W
YMR194W,YER056CA
YLR216C,YER103W
YOL039W,YJR123W
YJR101W,YJL096W
YBR146W,YPL118W
YPL242C,YPL141C
YLR276C,YGR128C
YGL001C,YMR202W
YDL147W,YFR052W
YER103W,YLR216C
YPL019C,YER072W
YMR076C,YOR074C
YGR280C,YKL082C
YMR062C,YGL117W
YMR202W,YGL001C
YDR447C,YMR142C
YHR059W,YGR084C
YML063W,YGL123W
YCR031C,YGL189C
YKL082C,YGR280C
YDR394W,YER012W
YJL020C,YIR006C
YOL077C,YGR103W
YGR084C,YHR059W
YPL141C,YPL242C
YDR158W,YMR108W
YMR108W,YDR158W
YMR128W,YPL217C
YGR027C,YLR325C
YJR154W,YJR155W
YDR375C,YDR237W
YIR037W,YOR185C
YNL006W,YNL077W
YLL008W,YDL153C
YGL123W,YML063W
YNL209W,YER165W
YHL033C,YNL178W
YJR155W,YJR154W
YER012W,YDR394W
YDR194C,YGR150C
YDR165W,YGR128C
YDL153C,YLL008W
YLR092W,YKL001C
YIL091C,YHR066W
YJR045C,YFL016C
YLR325C,YGR027C
YGL068W,YJL063C
YGL189C,YCR031C
YCL040W,YFR053C
YNL077W,YNL006W
YHR066W,YIL091C
YER072W,YPL019C
YPL217C,YMR128W
YFL016C,YJR045C
YJR123W,YOL039W
YFR037C,YPR173C
YDR237W,YDR375C
YDR398W,YGL120C
YOR185C,YIR037W
YJL063C,YGL068W
YJL096W,YJR101W
YJL096W,YHR147C
YIR006C,YJL020C
YER165W,YNL209W
YGR150C,YDR194C
YFR052W,YDL147W
YJL189W,YDR500C
YFR053C,YCL040W
YDR500C,YJL189W
YER056CA,YMR194W
YOR074C,YMR076C
YKL001C,YLR092W
YJL034W,YLR216C
YHR005C,YPR122W
YJL109C,YMR049C
YJL109C,YMR259C
YNL067W,YPL081W
YLR058C,YOR184W
YER090W,YBR248C
YOL017W,YNL102W
YLR216C,YJL034W
YDR116C,YDR337W
YKR085C,YBR268W
YBR122C,YBL038W
YPR122W,YHR005C
YNL102W,YOL017W
YNL302C,YGL076C
YPR135W,YBL035C
YCR031C,YPL143W
YDR394W,YER143W
YDR337W,YDR116C
YDL007W,YIL075C
YER021W,YFR004W
YMR259C,YJL109C
YPR191W,YDR178W
YBR268W,YKR085C
YMR286W,YML009C
YIR037W,YJL068C
YBR248C,YER090W
YNL209W,YHR019C
YDR064W,YER131W
YMR049C,YJL109C
YJL051W,YOR058C
YOR206W,YLR222C
YPL081W,YNL067W
YGR220C,YJL063C
YBL038W,YBR122C
YBL035C,YPR135W
YER143W,YDR394W
YHR019C,YNL209W
YOR335C,YGR264C
YML009C,YMR286W
YLR222C,YOR206W
YIL052C,YDR500C
YER131W,YDR064W
YJL068C,YIR037W
YHR010W,YPL143W
YOR184W,YLR058C
YIL075C,YDL007W
YFR004W,YER021W
YGL076C,YNL302C
YGR264C,YOR335C
YBL015W,YNR001C
YJL063C,YGR220C
YLR131C,YOR058C
YOR058C,YLR131C
YOR058C,YJL051W
YDR500C,YIL052C
YDR178W,YPR191W
YGR055W,YHL036W
YNR001C,YBL015W
YPL143W,YCR031C
YPL143W,YHR010W
YHL036W,YGR055W
YER065C,YNL117W
YLR395C,YDL004W
YMR116C,YBR031W
YDR347W,YDR375C
YDR347W,YKR006C
YLR058C,YGR204W
YIL093C,YGL068W
YPL079W,YLR344W
YMR024W,YNL185C
YOR341W,YDL112W
YDR298C,YBL030C
YML024W,YPR102C
YLR040C,YLR042C
YPL012W,YLR222C
YLR203C,YOR187W
YDL112W,YOR341W
YDL075W,YML063W
YBL041W,YJL001W
YML063W,YDL075W
YBR136W,YBR140C
YDR457W,YDR150W
YNL112W,YMR290C
YLR042C,YLR040C
YMR246W,YMR006C
YPL249CA,YLR061W
YCR057C,YLR222C
YBR031W,YMR116C
YJL001W,YBL041W
YKL165C,YJL091C
YNL155W,YGR048W
YMR265C,YMR266W
YLL051C,YMR058W
YJR002W,YKL143W
YDL004W,YLR395C
YDL004W,YBL045C
YBR039W,YLR295C
YMR266W,YMR265C
YDR150W,YDR457W
YDR375C,YDR347W
YDR342C,YFR053C
YJL008C,YOR117W
YGR048W,YOR117W
YGR048W,YNL155W
YNL137C,YGL107C
YKR006C,YGR220C
YKR006C,YDR347W
YNR044W,YNL279W
YNL117W,YER065C
YLR344W,YPL079W
YJL091C,YKL165C
YMR250W,YMR105C
YLR295C,YBR039W
YOL032W,YNL077W
YOR157C,YKL145W
YGR220C,YKR006C
YGL068W,YIL093C
YPR102C,YML024W
YKL067W,YKL085W
YGR189C,YLR121C
YLR222C,YCR057C
YLR222C,YPL012W
YNL077W,YOL032W
YGR204W,YLR058C
YMR006C,YMR246W
YKL143W,YJR002W
YMR058W,YLL051C
YNL279W,YNR044W
YLR061W,YPL249CA
YBL045C,YDL004W
YKL085W,YKL067W
YBR140C,YBR136W
YKL145W,YOR157C
YBL030C,YDR298C
YOR187W,YLR203C
YLR121C,YGR189C
YMR290C,YNL112W
YMR105C,YMR250W
YLL041C,YDR529C
YFR053C,YDR342C
YGL107C,YNL137C
YDR529C,YLL041C
YNL185C,YMR024W
YOR117W,YJL008C
YOR117W,YGR048W
YOL064C,YIL074C
YMR142C,YGL103W
YLR411W,YPR124W
YGR165W,YBR146W
YPL085W,YHR165C
YPR124W,YLR411W
YBL004W,YGL195W
YPL262W,YDR148C
YBR146W,YGR165W
YPL242C,YGR092W
YGR240C,YAL038W
YNL284C,YGR220C
YGL021W,YAR018C
YLR258W,YBR126C
YIL074C,YOL064C
YDL082W,YGR148C
YLR304C,YNR001C
YBR136W,YIL129C
YAR018C,YGL021W
YER074WA,YKL006CA
YKR054C,YIL129C
YJL177W,YOL121C
YJL177W,YPL143W
YAL038W,YGR240C
YDR337W,YNL252C
YDL003W,YJL187C
YJL187C,YDL003W
YKL006CA,YER074WA
YHL001W,YLR333C
YGR148C,YDL082W
YPL173W,YEL050C
YHR165C,YPL085W
YGL103W,YMR142C
YDL045WA,YKL003C
YCL059C,YER006W
YDR148C,YPL262W
YDL198C,YJR109C
YBR249C,YHR019C
YBR126C,YLR258W
YPR160W,YMR196W
YNL252C,YDR337W
YGL195W,YBL004W
YMR196W,YPR160W
YGR220C,YNL284C
YGR220C,YJL096W
YBL035C,YIL026C
YKL148C,YEL024W
YHR019C,YBR249C
YGL068W,YJL096W
YIL026C,YBL035C
YEL024W,YKL148C
YEL050C,YPL173W
YPR166C,YNR022C
YPR117W,YBR140C
YJR109C,YDL198C
YBR140C,YPR117W
YLR333C,YHL001W
YJL096W,YGL068W
YJL096W,YGR220C
YNR022C,YPR166C
YIL129C,YBR136W
YIL129C,YKR054C
YOL121C,YJL177W
YKL003C,YDL045WA
YER006W,YCL059C
YNR001C,YLR304C
YGR092W,YPL242C
YPL143W,YJL177W
YPR020W,YPR010CA
YJR031C,YJR140C
YDR170C,YGL206C
YDR170C,YGL195W
YDR322CA,YPL078C
YDR322CA,YOL077WA
YDR322CA,YFR033C
